order_book_id,symbol,abbrev_symbol,round_lot,sector_code,sector_code_name,industry_code,industry_name,listed_date,issue_price,de_listed_date,type,exchange,board_type,status,special_type,trading_hours,market_tplus
603358.XSHG,华达科技,HDKJ,100,ConsumerDiscretionary,非必须消费品,C36,汽车制造业,2017-01-25,31.18,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603359.XSHG,东珠生态,DZST,100,Industrials,工业,N77,生态保护和环境治理业,2017-09-01,18.18,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603360.XSHG,百傲化学,BAHX,100,Materials,原材料,C26,化学原料和化学制品制造业,2017-02-06,9.24,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603363.XSHG,傲农生物,ANSW,100,ConsumerStaples,必需消费品,C13,农副食品加工业,2017-09-26,4.79,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603365.XSHG,水星家纺,SXJF,100,ConsumerDiscretionary,非必须消费品,C17,纺织业,2017-11-20,16.0,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603366.XSHG,日出东方,RCDF,100,ConsumerDiscretionary,非必须消费品,C38,电气机械和器材制造业,2012-05-21,21.5,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603367.XSHG,辰欣药业,CXYY,100,HealthCare,医疗保健,C27,医药制造业,2017-09-29,11.66,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603368.XSHG,柳药集团,LYJT,100,Industrials,工业,F51,批发业,2014-12-04,26.22,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603369.XSHG,今世缘,JSY,100,ConsumerStaples,必需消费品,C15,酒、饮料和精制茶制造业,2014-07-03,16.93,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603377.XSHG,东方时尚,DFSS,100,ConsumerDiscretionary,非必须消费品,P82,教育,2016-02-05,16.4,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603378.XSHG,亚士创能,YSCN,100,Materials,原材料,C26,化学原料和化学制品制造业,2017-09-28,12.94,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603379.XSHG,三美股份,SMGF,100,Materials,原材料,C26,化学原料和化学制品制造业,2019-04-02,32.43,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603380.XSHG,易德龙,YDL,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2017-06-22,10.68,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603383.XSHG,顶点软件,DDRJ,100,InformationTechnology,信息技术,I65,软件和信息技术服务业,2017-05-22,19.05,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603385.XSHG,惠达卫浴,HDWY,100,Industrials,工业,C30,非金属矿物制品业,2017-04-05,13.27,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603386.XSHG,骏亚科技,JYKJ,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2017-09-12,6.23,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603387.XSHG,基蛋生物,JDSW,100,HealthCare,医疗保健,C27,医药制造业,2017-07-17,22.25,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603388.XSHG,元成股份,YCGF,100,Industrials,工业,E48,土木工程建筑业,2017-03-24,12.1,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603389.XSHG,亚振家居,YZJJ,100,ConsumerDiscretionary,非必须消费品,C21,家具制造业,2016-12-15,7.79,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603390.XSHG,通达电气,TDDQ,100,ConsumerDiscretionary,非必须消费品,C39,计算机、通信和其他电子设备制造业,2019-11-25,10.07,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603392.XSHG,万泰生物,WTSW,100,HealthCare,医疗保健,C27,医药制造业,2020-04-29,8.75,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603393.XSHG,新天然气,XTRQ,100,Utilities,公用事业,D45,燃气生产和供应业,2016-09-12,26.66,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603396.XSHG,金辰股份,JCGF,100,InformationTechnology,信息技术,C35,专用设备制造业,2017-10-18,19.47,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603398.XSHG,沐邦高科,MBGK,100,ConsumerDiscretionary,非必须消费品,C24,文教、工美、体育和娱乐用品制造业,2015-12-09,13.97,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603399.XSHG,吉翔股份,JXGF,100,Materials,原材料,C32,有色金属冶炼和压延加工业,2012-08-24,7.8,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603408.XSHG,建霖家居,JLJJ,100,ConsumerDiscretionary,非必须消费品,C29,橡胶和塑料制品业,2020-07-30,15.53,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603416.XSHG,信捷电气,XJDQ,100,InformationTechnology,信息技术,C40,仪器仪表制造业,2016-12-21,17.85,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603421.XSHG,鼎信通讯,DXTX,100,InformationTechnology,信息技术,I65,软件和信息技术服务业,2016-10-11,14.02,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603429.XSHG,集友股份,JYGF,100,Materials,原材料,C23,印刷和记录媒介复制业,2017-01-24,15.0,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603439.XSHG,贵州三力,GZSL,100,HealthCare,医疗保健,C27,医药制造业,2020-04-28,7.35,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603444.XSHG,吉比特,JBT,100,TelecommunicationServices,电信服务,I64,互联网和相关服务,2017-01-04,54.0,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603456.XSHG,九洲药业,JZYY,100,HealthCare,医疗保健,C27,医药制造业,2014-10-10,15.43,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603458.XSHG,勘设股份,KSGF,100,Industrials,工业,M74,专业技术服务业,2017-08-09,29.36,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603466.XSHG,风语筑,FYZ,100,TelecommunicationServices,电信服务,R87,文化艺术业,2017-10-20,16.56,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603477.XSHG,巨星农牧,JXNM,100,ConsumerDiscretionary,非必须消费品,A03,畜牧业,2017-12-18,5.58,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603486.XSHG,科沃斯,KWS,100,ConsumerDiscretionary,非必须消费品,C38,电气机械和器材制造业,2018-05-28,20.02,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603488.XSHG,展鹏科技,ZPKJ,100,Industrials,工业,C38,电气机械和器材制造业,2017-05-16,7.67,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603489.XSHG,八方股份,BFGF,100,Industrials,工业,C38,电气机械和器材制造业,2019-11-11,43.44,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603496.XSHG,恒为科技,HWKJ,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2017-06-07,14.14,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603499.XSHG,翔港科技,XGKJ,100,Industrials,工业,C23,印刷和记录媒介复制业,2017-10-16,9.24,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603500.XSHG,祥和实业,XHSY,100,Industrials,工业,C37,铁路、船舶、航空航天和其他运输设备制造业,2017-09-04,13.17,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603501.XSHG,韦尔股份,WEGF,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2017-05-04,7.02,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603505.XSHG,金石资源,JSZY,100,Materials,原材料,B10,非金属矿采选业,2017-05-03,3.74,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603506.XSHG,南都物业,NDWY,100,RealEstate,房地产,K70,房地产业,2018-02-01,16.25,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603507.XSHG,振江股份,ZJGF,100,Industrials,工业,C38,电气机械和器材制造业,2017-11-06,26.25,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603508.XSHG,思维列控,SWLK,100,InformationTechnology,信息技术,C37,铁路、船舶、航空航天和其他运输设备制造业,2015-12-24,33.56,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603511.XSHG,爱慕股份,AMGF,100,ConsumerDiscretionary,非必须消费品,C18,纺织服装、服饰业,2021-05-31,20.99,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603515.XSHG,欧普照明,OPZM,100,ConsumerDiscretionary,非必须消费品,C38,电气机械和器材制造业,2016-08-19,14.94,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603516.XSHG,淳中科技,CZKJ,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2018-02-02,19.64,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603517.XSHG,绝味食品,JWSP,100,ConsumerStaples,必需消费品,C13,农副食品加工业,2017-03-17,16.09,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603518.XSHG,锦泓集团,JHJT,100,ConsumerDiscretionary,非必须消费品,C18,纺织服装、服饰业,2014-12-03,20.02,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
603519.XSHG,立霸股份,LBGF,100,ConsumerDiscretionary,非必须消费品,C38,电气机械和器材制造业,2015-03-19,13.69,0000-00-00,CS,XSHG,MainBoard,Active,Normal,"09:31-11:30,13:01-15:00",1
